編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLQLLHOFFAP66CA,24,16.85,共有部份,鋼筋混凝土造,83年12月9日,九層,
RPPNMLPLLHOFFBP66DA,20,44.04,住家用,鋼筋混凝土造,88年4月12日,十二層,二層
RPPNMLPLLHOFFBP66DA,20,44.04,住家用,鋼筋混凝土造,88年4月12日,十二層,三層
RPPNMLPLLHOFFBP66DA,20,12.09,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLPLLHOFFBP66DA,20,12.91,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLPLLHOFFBP66DA,20,12.09,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLPLLHOFFBP66DA,20,12.91,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPQNMLRLLHOFFAP76CA,15,1502.36,辦公室、宿舍,ＲＣ鋼骨造,92年10月28日,三層,一層 二層 三層 陽台 電梯樓梯間
RPQNMLRLLHOFFAP76CA,16,1491.31,廠房、機械房,鋼骨造,92年3月20日,一層,一層 夾層
RPPNMLRJLHOFFBP66DA,25,79.58,住家用,鋼筋混凝土造,82年12月15日,七層,六層 陽台
RPPNMLRJLHOFFBP66DA,25,10.81,共有部份,鋼筋混凝土造,82年12月15日,,
RPPNMLRJLHOFFBP66DA,25,26.03,共有部份,鋼筋混凝土造,82年12月15日,,
RPPNMLQJLHOFFAP09DA,40,85.95,農舍,加強磚造,68年7月7日,一層,一層 騎樓 地下層
RPPNMLQJLHOFFEP76CA,22,146.66,住家用,加強磚造,86年3月24日,二層,一層 二層 陽台 騎樓 電梯樓梯間
RPSNMLQJLHOFFEP07CA,38,106.47,住家用,加強磚造,70年5月20日,二層,一層 二層 陽台
RPSNMLSLLHOFFEP47CA,3,184.58,住家用,鋼筋混凝土造,104年9月15日,四層,一層 二層 三層 四層
RPPNMLQJLHOFFCP56CA,17,58.66,商業用,鋼鐵有壁造,91年5月15日,一層,一層
RPQNMLPKMHOFFDP86CA,12,20.00,集合住宅,鋼筋混凝土造,96年2月5日,十三層,十二層 陽台
RPQNMLPKMHOFFDP86CA,12,7.79,防空避難室、停車空間、管理委員會使用空間、門廳、門廊、車道、樓梯間、機械室、水箱,鋼筋混凝土造,96年2月5日,十三層,
RPWNMLSJLHOFFBP37CA,,244.24,住宅、停車空間、水塔,鋼筋混凝土造,107年6月1日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPRNMLKLLHOFFBP88CA,,180.30,住宅、樓梯間,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLKLLHOFFBP98CA,,174.83,住宅、樓梯間,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLKLLHOFFBP09CA,,159.00,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPUNMLKLLHOFFBP56CA,,162.24,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPVNMLKLLHOFFBP66CA,,188.23,住宅、樓梯間,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLKLLHOFFBP76CA,,170.24,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPPNMLSJLHOFFBP66CA,37,101.78,住商用,加強磚造,71年4月7日,二層,一層 二層 騎樓 電梯樓梯間
RPSNMLQJLHOFFAP66CA,20,161.65,住家用,鋼筋混凝土造,88年3月30日,三層,一層 二層 三層 陽台 電梯樓梯間
RPQOMLTKLHOFFDP27CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLTKLHOFFDP47CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPUOMLTKLHOFFDP67CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLTKLHOFFDP57CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLTKLHOFFDP37CA,,176.42,住家用,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLSJLHOFFAP56CA,1,303.52,停車空間、店舖、住宅、樓梯間,鋼筋混凝土造,107年1月25日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPQNMLSJLHOFFCP86CA,,216.36,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,107年10月5日,三層,二層 三層 陽台 見其他登記事項
RPRNMLSLLHOFFAP96CA,2,245.77,見其他登記事項,鋼筋混凝土造,106年6月7日,四層,一層 二層 三層 四層
RPPNMLQLLHOFFCP76CA,5,190.09,住宅、樓梯間,鋼筋混凝土造,103年5月5日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLQLLHOFFCP76CA,5,185.15,住宅、樓梯間,鋼筋混凝土造,103年5月5日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPTOMLLLLHOFFDP86CA,1,203.04,住家用,鋼筋混凝土造,107年10月15日,四層,一層 二層 三層 四層 陽台
RPWNMLLLLHOFFDP07CA,1,233.38,住家用,鋼筋混凝土造,107年10月15日,四層,一層 二層 三層 四層 陽台
RPTNMLLKLHOFFEP76CA,21,173.93,住家用,鋼筋混凝土造,86年10月30日,三層,一層 二層 三層 陽台 電梯樓梯間
RPUNMLLKLHOFFEP86CA,21,143.27,住家用,鋼筋混凝土造,86年10月30日,三層,一層 二層 三層 陽台
RPRNMLRJLHOFFBP86DA,27,117.68,住家用,鋼筋混凝土造,81年6月10日,八層,三層 陽台
RPRNMLRJLHOFFBP86DA,27,25.34,共有部份,鋼筋混凝土造,81年6月10日,八層,
RPRNMLRJLHOFFBP86DA,27,23.75,防空避難室、停車場,鋼筋混凝土造,81年6月10日,八層,地下層
RPRNMLSJLHOFFBP07EA,1,150.68,住宅、停車空間,鋼筋混凝土造,107年6月27日,三層,一層 二層 三層 陽台
RPQNMLRKLHOFFDP07DA,,185.77,住家用,鋼筋混凝土造,107年10月29日,三層,一層 二層 三層 見其他登記事項
RPPNMLRKLHOFFDP96DA,,193.95,住家用,鋼筋混凝土造,107年10月29日,三層,一層 二層 三層 見其他登記事項
RPQNMLLKLHOFFAP78DA,10,219.21,農舍,加強磚造,98年5月15日,一層,一層
RPPNMLMKLHOFFEP09CA,37,118.86,住家用,加強磚造,,二層,一層 二層 陽台 騎樓 電梯樓梯間
RPRNMLTKLHOFFDP27CA,18,162.40,住家用,鋼筋混凝土造,90年4月11日,四層,一層 二層 三層 四層 見其他登記事項
RPVOMLLLLHOFFDP07CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPUOMLLLLHOFFDP96CA,1,195.31,住家用,鋼筋混凝土造,107年10月15日,四層,一層 二層 三層 四層 陽台
RPWOMLLLLHOFFDP17CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPXOMLLLLHOFFDP27CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPOPMLLLLHOFFDP09CA,,204.08,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPQPMLLLLHOFFDP66CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLNKLHOFFBP88CA,34,267.55,住商用,鋼筋混凝土造,73年10月5日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPOOMLMKLHOFFAP68CA,51,103.29,住家用,鋼筋混凝土造,57年6月30日,二層,一層 二層 騎樓
RPRNMLNJMHOFFDP66CA,1,184.93,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPOOMLRLLHOFFAP66CA,26,128.33,住家用,鋼筋混凝土造,81年9月30日,八層,五層 陽台
RPOOMLRLLHOFFAP66CA,26,16.89,共有部份,鋼筋混凝土造,81年9月30日,八層,
RPQOMLMKLHOFFAP88CA,,77.72,集合住宅,鋼筋混凝土造,107年8月15日,五層,一層
RPQOMLMKLHOFFAP88CA,,52.35,停車空間、機電、水箱、梯間、梯廳、樓梯間、電梯間、管委會使用空間、外廊、機械室,鋼筋混凝土造,107年8月15日,五層,
RPPOMLMKLHOFFAP78CA,1,78.49,集合住宅,鋼筋混凝土造,107年8月15日,五層,三層 陽台
RPPOMLMKLHOFFAP78CA,1,52.83,停車空間、機電、水箱、梯間、梯廳、樓梯間、電梯間、管委會使用空間、外廊、機械室,鋼筋混凝土造,107年8月15日,五層,
RPXNMLLKLHOFFBP86CA,25,220.97,住家用,鋼筋混凝土造,82年8月10日,四層,一層 二層 三層 四層 陽台 平台 見其他登記事項
RPRNMLRKLHOFFDP17DA,,185.77,住家用,鋼筋混凝土造,107年10月29日,三層,一層 二層 三層 見其他登記事項
RPXNMLMJMHOFFDP17CA,,160.55,住家用,鋼筋混凝土造,,,
RPQNMLNJMHOFFDP56CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPSPMLLLLHOFFDP86CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLLKLHOFFDP98CA,3,282.98,住家用,鋼筋混凝土造,105年7月29日,四層,一層 二層 三層 四層 陽台
RPTPMLLLLHOFFDP96CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLOKLHOFFDP76CA,,183.13,住宅、樓梯間,鋼筋混凝土造,107年12月12日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPTNMLLKLHOFFCP56CA,24,160.17,住家用,鋼筋混凝土造,84年2月7日,三層,一層 二層 三層 陽台 電梯樓梯間
RPRNMLLKLHOFFCP98CA,13,207.18,住家用,鋼筋混凝土造,94年12月12日,四層,一層 二層 三層 四層 陽台
RPPOMLLJMHOFFAP68CA,37,74.48,住商用,加強磚造,70年12月16日,二層,一層 二層 騎樓 電梯樓梯間
RPTOMLRLLHOFFCP37CA,,308.18,騎樓、住宅、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPROMLRLLHOFFCP17CA,,228.39,騎樓、住宅、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPQOMLRLLHOFFCP07CA,,228.30,騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPSOMLRLLHOFFCP27CA,,228.55,騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPOOMLRLLHOFFCP86CA,,228.34,騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPPOMLRLLHOFFCP96CA,,228.55,騎樓、住宅、停車空間、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPUOMLRLLHOFFCP47CA,,209.91,住宅、停車空間、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPWOMLRLLHOFFCP67CA,,211.53,住宅、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPVOMLRLLHOFFCP57CA,,214.17,住宅、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLKLLHOFFEP66CA,24,501.78,住家用,鋼筋混凝土造,84年4月28日,五層,一層 二層 三層 四層 五層 陽台
RPROMLMKLHOFFAP09DA,1,192.38,住家用,鋼筋混凝土造,107年5月25日,三層,一層 二層 三層 陽台
RPPNMLMKLHOFFCP98DA,26,167.44,住家用,鋼筋混凝土造,81年12月28日,三層,一層 二層 三層 陽台 電梯樓梯間 露台
RPSNMLRKLHOFFDP27DA,,185.77,住家用,鋼筋混凝土造,107年10月29日,三層,一層 二層 三層 見其他登記事項
RPRNMLMKLHOFFBP56EA,45,92.55,住家用,鋼筋混凝土加強磚造,63年4月26日,二層,一層 二層
RPPNMLTJMHOFFFP27CA,18,90.00,住家用,鋼筋混凝土造,90年4月9日,九層,九層 陽台
RPPNMLTJMHOFFFP27CA,18,44.80,停車空間兼防空避難室,鋼筋混凝土造,90年4月9日,九層,
RPPNMLTJMHOFFFP27CA,18,3.29,梯間、機械室、水箱,鋼筋混凝土造,90年4月9日,九層,
RPPNMLTJMHOFFFP27CA,18,12.07,電梯、交誼室、門廳、走廊,鋼筋混凝土造,90年4月9日,九層,
RPPNMLPKLHOFFCP56CA,1,190.54,住宅、樓梯間,鋼筋混凝土造,107年6月9日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPUPMLLLLHOFFDP07CA,1,186.04,住宅、樓梯間,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPVPMLLLLHOFFDP17CA,1,245.49,住家用,鋼筋混凝土造,107年10月15日,四層,一層 二層 三層 四層 陽台
RPWPMLLLLHOFFDP27CA,1,245.49,住家用,鋼筋混凝土造,107年10月15日,四層,一層 二層 三層 四層 陽台
RPWNMLOKLHOFFDP27CA,2,212.94,住家用,鋼筋混凝土造,106年2月13日,三層,一層 二層 三層 陽台
RPPNMLMKLHOFFBP78CA,8,199.75,運動休閒設施、門廊、停車空間,鋼筋混凝土造,99年9月27日,二層,一層 二層 雨遮 地下一層 見其他登記事項
RPQNMLMKLHOFFBP88CA,5,195.26,住宅、樓梯間,鋼筋混凝土造,102年8月26日,三層,一層 二層 三層 陽台 電梯樓梯間
RPXNMLMKLHOFFAP86CA,2,167.90,住家用,鋼筋混凝土造,105年9月20日,三層,一層 二層 三層 陽台
RPSNMLNKLHOFFAP09CA,3,208.78,住宅、樓梯間,鋼筋混凝土造,105年7月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLPKLHOFFAP66CA,19,109.50,住家用,鋼筋混凝土造,88年9月26日,五層,四層 五層 陽台 屋頂突出物
RPSNMLPKLHOFFAP66CA,19,21.25,共有部份,鋼筋混凝土造,88年9月26日,五層,
RPTNMLPKLHOFFAP76CA,2,279.26,騎樓、住宅,鋼筋混凝土造,106年3月10日,四層,一層 二層 三層 四層 陽台 騎樓
RPQNMLSKLHOFFAP76CA,23,46.63,住家用,鋼筋混凝土造,85年7月20日,九層,五層 陽台 花台
RPQNMLSKLHOFFAP76CA,23,9.53,共有部份,鋼筋混凝土造,85年7月20日,九層,
RPQNMLSKLHOFFAP76CA,23,4.78,共有部份,鋼筋混凝土造,85年7月20日,九層,
RPPOMLNKLHOFFAP88CA,17,159.93,住家用,鋼筋混凝土造,91年1月31日,三層,一層 二層 三層 陽台 電梯樓梯間
RPRNMLSKLHOFFAP86CA,1,76.65,集合住宅,鋼筋混凝土造,107年8月15日,五層,三層 陽台
RPRNMLSKLHOFFAP86CA,1,51.62,停車空間、機電、水箱、梯間、梯廳、樓梯間、電梯間、管委會使用空間、外廊、機械室,鋼筋混凝土造,107年8月15日,五層,
RPOPMLRLLHOFFCP96CA,,260.28,住宅、停車空間,鋼筋混凝土造,107年11月26日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPXOMLRLLHOFFCP77CA,,208.24,住宅、停車空間、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLMLLHOFFDP09CA,11,172.94,資材室,鋼鐵有壁造,96年9月18日,一層,一層
RPSNMLNJMHOFFAP56DA,24,80.36,住家用,鋼筋混凝土造,84年3月30日,十五層,十一層 陽台
RPSNMLNJMHOFFAP56DA,24,33.99,共有部份,鋼筋混凝土造,84年3月30日,十五層,
RPSNMLNJMHOFFAP56DA,24,12.68,共有部份,鋼筋混凝土造,84年3月30日,十二層,
RPSNMLRLLHOFFBP07CA,,167.72,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPTNMLRLLHOFFBP17CA,,168.11,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPQNMLTJMHOFFFP37CA,18,66.46,住家用,鋼筋混凝土造,90年4月9日,九層,九層 陽台
RPQNMLTJMHOFFFP37CA,18,39.86,停車空間兼防空避難室,鋼筋混凝土造,90年4月9日,九層,
RPQNMLTJMHOFFFP37CA,18,2.45,梯間、機械室、水箱,鋼筋混凝土造,90年4月9日,九層,
RPQNMLTJMHOFFFP37CA,18,8.98,電梯、交誼室、門廳、走廊,鋼筋混凝土造,90年4月9日,九層,
RPUNMLRKLHOFFDP47DA,,185.77,住家用,鋼筋混凝土造,107年10月29日,三層,一層 二層 三層 見其他登記事項
RPSNMLNKLHOFFEP86CA,49,107.74,住家用,鋼筋混凝土加強磚造,59年6月30日,三層,一層 二層 三層 陽台
RPOOMLNKLHOFFAP88DA,1,162.36,住家用,鋼筋混凝土造,107年5月25日,三層,一層 二層 三層 陽台
RPXNMLNKLHOFFAP07DA,1,162.36,住家用,鋼筋混凝土造,107年5月25日,三層,一層 二層 三層 陽台
RPWNMLNKLHOFFCP17DA,15,242.05,農舍,鋼筋混凝土造,92年10月30日,二層,一層 二層
RPRNMLPKLHOFFBP76DA,38,96.72,住家用,加強磚造,69年11月10日,二層,一層 二層 電梯樓梯間
RPVNMLOKLHOFFDP17CA,22,205.35,住家用,鋼筋混凝土造,85年9月25日,四層,一層 二層 三層 四層 地下層 見其他登記事項
RPRNMLTLLHOFFDP37CA,45,423.26,住商用,加強磚造,62年8月29日,三層,一層 二層 三層 騎樓
RPQNMLQJMHOFFDP86CA,49,73.91,住家用,加強磚造,59年7月20日,二層,一層 二層
SPQNMLQJMHOFFDP96CA,49,73.91,住家用,加強磚造,59年7月27日,二層,一層 二層
RPPNMLSKMHOFFDP07CA,35,140.84,住家用,加強磚造,72年8月22日,二層,一層 二層 陽台 電梯樓梯間
RPQNMLPKLHOFFBP56CA,,265.82,店舖、住宅、停車空間、水塔、騎樓,鋼筋混凝土造,107年6月1日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPSNMLLLLHOFFAP98CA,23,168.19,住家用,鋼筋混凝土造,85年1月10日,三層,一層 二層 三層 陽台 電梯樓梯間
RPPNMLRKLHOFFAP56CA,,89.76,住家用,鋼筋混凝土造,107年11月12日,五層,二層 陽台
RPPNMLRKLHOFFAP56CA,,26.36,公共空間、管委會空間、停車空間、樓梯間,鋼筋混凝土造,107年11月12日,五層,
RPUNMLKLLHOFFAP09CA,26,163.48,住宅、樓梯間,鋼筋混凝土造,82年7月15日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLOKLHOFFAP88CA,24,160.47,住家用,鋼筋混凝土造,84年6月13日,三層,一層 二層 三層
RPXNMLOKLHOFFAP07CA,13,187.37,住家用,鋼筋混凝土造,95年3月15日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLNJMHOFFDP56DA,,206.55,住家用,鋼筋混凝土造,107年10月29日,三層,一層 二層 三層 見其他登記事項
RPOOMLMJMHOFFDP09DA,35,109.04,住家用,鋼筋混凝土加強磚造,73年4月8日,四層,三層 陽台
RPTNMLKLLHOFFAP98CA,24,85.96,住家用,鋼筋混凝土造,83年11月15日,十二層,五層 陽台 花台
RPTNMLKLLHOFFAP98CA,24,12.79,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPTNMLKLLHOFFAP98CA,24,15.56,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPPNMLTKLHOFFBP86CA,38,124.55,住家用,加強磚造,70年1月12日,二層,一層 二層 電梯樓梯間
RPQNMLTKLHOFFBP96CA,46,92.40,住家用,鋼筋混凝土加強磚造,61年12月15日,二層,一層 二層
RPXNMLLLLHOFFDP17CA,25,20.98,住家用,鋼筋混凝土造,83年6月14日,九層,五層 陽台
RPSNMLRLLHOFFDP27CA,19,82.52,住家用,鋼筋混凝土造,88年11月30日,九層,八層 陽台
RPXNMLLLLHOFFDP17CA,25,8.10,共有部份,鋼筋混凝土造,83年6月14日,九層,
RPSNMLRLLHOFFDP27CA,19,38.46,共有部份,鋼筋混凝土造,88年11月30日,九層,
RPSNMLRLLHOFFDP27CA,19,9.40,共有部份,鋼筋混凝土造,88年11月30日,九層,
RPUNMLPKLHOFFCP07CA,42,170.07,住商用,加強磚造,66年3月9日,二層,一層 二層 騎樓 見其他登記事項
RPPNMLSJMHOFFCP86CA,,214.17,住宅、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLSJMHOFFCP07CA,,211.53,住宅、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLSJMHOFFCP96CA,,214.18,住宅、停車空間、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLMLMHOFFDP27CA,23,53.39,住家用,鋼筋混凝土造,84年9月21日,七層,二層 電梯樓梯間 露台 花台
RPWNMLMLMHOFFDP27CA,23,3.45,共有部份,鋼筋混凝土造,84年9月21日,七層,
RPWNMLMLMHOFFDP27CA,23,4.93,共有部份,鋼筋混凝土造,84年9月21日,七層,
RPWNMLMLMHOFFDP27CA,23,29.75,住家用,鋼筋混凝土造,84年9月21日,七層,二層 陽台 電梯樓梯間 花台
RPWNMLMLMHOFFDP27CA,23,3.42,共有部份,鋼筋混凝土造,84年9月21日,七層,
RPWNMLMLMHOFFDP27CA,23,2.87,共有部份,鋼筋混凝土造,84年9月21日,七層,
RPPNMLPKLHOFFEP76CA,26,193.37,住家用,鋼筋混凝土造,82年7月31日,四層,一層 二層 三層 四層 陽台
RPQNMLSKLHOFFCP17EA,23,207.35,住商用,鋼筋混凝土造,85年7月27日,三層,一層 二層 三層 陽台 騎樓 電梯樓梯間
RPRNMLMJMHOFFAP88CA,2,197.06,住家用,鋼筋混凝土造,106年6月7日,四層,一層 二層 三層 四層
RPSNMLLJMHOFFAP88CA,3,185.77,住家用,鋼筋混凝土造,104年11月15日,三層,一層 二層 三層 陽台
RPVNMLPKMHOFFAP07CA,,89.76,住家用,鋼筋混凝土造,107年11月12日,五層,四層 陽台
RPVNMLPKMHOFFAP07CA,,26.36,公共空間、管委會空間、停車空間、樓梯間,鋼筋混凝土造,107年11月12日,五層,
RPVNMLKLLHOFFEP96CA,36,59.86,住家用,鋼筋混凝土造,72年2月18日,五層,五層
RPVNMLKLLHOFFEP96CA,36,12.60,樓梯間,鋼筋混凝土造,72年2月18日,六層,一層 二層 三層 四層 五層 六層
RPRNMLRLLHOFFCP07CA,40,68.90,住商用,加強磚造,67年11月20日,二層,一層 二層
RPVNMLKLLHOFFCP76CA,1,168.99,停車空間、住宅,鋼筋混凝土造,107年7月25日,三層,一層 二層 三層 陽台
RPTNMLSKLHOFFDP37CA,43,100.57,住家用,加強磚造,65年7月21日,二層,一層 二層
RPWNMLTKLHOFFAP47CA,20,29.23,住家用,鋼筋混凝土造,88年2月2日,十層,九層 陽台
RPWNMLTKLHOFFAP47CA,20,1.84,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPWNMLTKLHOFFAP47CA,20,5.68,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPWNMLTKLHOFFAP47CA,20,4.56,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPQNMLLLLHOFFAP78CA,37,101.57,住家用,加強磚造,71年2月20日,二層,一層 二層 電梯樓梯間
RPSNMLKLLHOFFAP88CA,22,76.71,住家用,鋼筋混凝土造,86年5月15日,十六層,六層
RPSNMLKLLHOFFAP88CA,22,12.25,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPSNMLKLLHOFFAP88CA,22,16.00,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPSNMLSKLHOFFAP96CA,25,65.74,住家用,鋼筋混凝土造,83年5月10日,三層,一層 二層 三層
RPSNMLSKLHOFFAP96CA,25,65.74,住家用,鋼筋混凝土造,83年5月10日,三層,一層 二層 三層
RPPNMLLJMHOFFAP58CA,5,255.65,運動休閒設施、停車空間、水箱間,鋼筋混凝土造,103年2月26日,四層,一層 二層 三層 四層 陽台 電梯樓梯間
RPQNMLKLLHOFFBP78CA,72,49.61,商業用,磚竹造,36年7月15日,一層,一層 騎樓
RPRNMLTKLHOFFBP07CA,25,96.31,住家用,鋼筋混凝土造,83年1月22日,九層,五層 陽台 花台
RPRNMLTKLHOFFBP07CA,25,21.50,地下室﹕２２８７﹒３３平方公尺,鋼筋混凝土造,83年1月22日,九層,
RPRNMLTKLHOFFBP07CA,25,2.16,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLTKLHOFFBP07CA,25,1.43,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLTKLHOFFBP07CA,25,1.66,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLTKLHOFFBP07CA,25,4.70,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLTKLHOFFBP07CA,25,12.65,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLTKLHOFFBP07CA,25,12.13,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLKLLHOFFCP98CA,36,107.04,騎樓、店鋪、住宅,ＲＣ構架磚造,71年8月26日,二層,一層 二層 騎樓
RPTNMLKLLHOFFCP56CA,36,107.04,騎樓、店鋪、住宅,ＲＣ構架磚造,71年8月26日,二層,一層 二層 騎樓
RPSNMLSJMHOFFCP17CA,,228.37,騎樓、住宅、樓梯間,鋼筋混凝土造,107年11月26日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPSNMLTKLHOFFBP27DA,47,89.43,住家用,鋼筋混凝土加強磚造,61年6月5日,二層,一層 二層 雨遮
RPPNMLTLLHOFFBP07DA,2,279.07,騎樓，門廊，店舖，住宅,鋼筋混凝土造,106年4月14日,四層,一層 二層 三層 四層 陽台 騎樓
RPQNMLSJMHOFFEP17CA,23,233.92,住家用,鋼筋混凝土造,85年1月22日,四層,一層 二層 三層 四層 陽台 水塔 電梯樓梯間
RPQNMLPLLHOFFCP96EA,25,270.48,住商用,鋼筋混凝土造,83年5月24日,四層,一層 二層 三層 四層 陽台 騎樓
RPPOMLMLLHOFFAP09EA,30,142.72,住家用,加強磚造,78年1月4日,二層,一層 二層 電梯樓梯間
RPVNMLLJMHOFFCP76CA,39,40.73,住商用,加強磚造,69年5月1日,二層,一層 二層 騎樓
RPWNMLNJMHOFFCP07CA,1,140.97,住家用,鋼筋混凝土造,107年2月12日,二層,一層 二層 陽台
RPROMLLLLHOFFDP66CA,39,170.55,住商用,鋼筋混凝土磚造平頂,68年10月30日,二層,一層 二層 騎樓 廚房
RPRNMLPLLHOFFDP96CA,8,160.92,住家用,鋼筋混凝土造,100年5月18日,二層,一層 二層 陽台 電梯樓梯間
RPOQMLLLLHOFFDP56CA,25,206.49,住商用,鋼筋混凝土造,83年4月2日,三層,一層 二層 三層 陽台 騎樓 電梯樓梯間
RPPNMLRKMHOFFAP66CA,41,99.13,住家用,加強磚造,66年12月19日,二層,一層 二層
RPSNMLTLLHOFFBP27CA,35,173.13,住家用,加強磚造,73年6月18日,三層,一層 二層 三層
RPPNMLMJMHOFFBP78CA,25,80.61,住家用,鋼筋混凝土造,83年1月22日,九層,四層 陽台
